Episode;Step;Action;Action type;Action duration;Reward
99033;64;6;Model;0.0021199584007263184;-100.0
99033;65;3;Random;0.0002077259123325348;-100.0
99033;66;6;Random;0.00018291175365447998;-100.0
99033;67;4;Random;0.0002200305461883545;54.0
99033;68;3;Random;0.0002403445541858673;0.0
99033;69;5;Random;0.00018416345119476318;-100.0
99033;70;6;Model;0.0022069700062274933;-100.0
99033;71;9;Random;0.10503072664141655;-100.0
99033;72;0;Random;0.0002767927944660187;-100.0
99033;73;6;Model;0.0021868832409381866;-100.0
99033;74;3;Random;0.00018858164548873901;-100.0
99033;75;6;Random;0.0003084912896156311;-100.0
99033;76;8;Random;0.00017805397510528564;-100.0
99033;77;7;Random;0.00018202513456344604;-100.0
99033;78;1;Random;0.00017523393034934998;-100.0
99033;79;6;Model;0.0020725131034851074;-100.0
99033;80;3;Random;0.00018307194113731384;-100.0
99033;81;5;Random;0.00017580389976501465;-100.0
99033;82;6;Random;0.0001796036958694458;-100.0
99034;1;4;Model;0.002118043601512909;140.0
99034;2;4;Model;0.0020836740732192993;180.0
99034;3;7;Random;0.0002382919192314148;0.0
99034;4;4;Model;0.002088211476802826;191.875
99034;5;2;Random;0.10468850284814835;0.0
99034;6;2;Random;0.00034942105412483215;10.0
99034;7;1;Random;0.00023717060685157776;9.375
99034;8;6;Random;0.00024078041315078735;10.625
99034;9;4;Model;0.002184610813856125;171.0
99034;10;6;Model;0.0019224807620048523;29.0
99034;11;4;Model;0.0018354468047618866;-100.0
99034;12;8;Random;0.00020876526832580566;-100.0
99034;13;9;Random;0.00020456314086914062;-100.0
99034;14;6;Model;0.0020719319581985474;-100.0
99034;15;6;Model;0.0020340904593467712;-100.0
99034;16;1;Random;0.0002049468457698822;-100.0
99034;17;0;Random;0.00020486488938331604;-100.0
99034;18;3;Random;0.0001992546021938324;-100.0
99034;19;3;Random;0.00019950419664382935;-100.0
99034;20;6;Model;0.002072814851999283;-100.0
99034;21;8;Random;0.10138426348567009;-100.0
99034;22;7;Random;0.0002999827265739441;-100.0
99034;23;9;Random;0.0002070702612400055;-100.0
99034;24;1;Random;0.00020211189985275269;-100.0
99034;25;8;Random;0.00020112469792366028;-100.0
99034;26;8;Random;0.00020817294716835022;-100.0
99034;27;4;Random;0.0001998618245124817;-100.0
99034;28;4;Random;0.00022437423467636108;-100.0
99035;1;4;Model;0.002400476485490799;140.0
99035;2;9;Random;0.00023607909679412842;0.0
99035;3;1;Random;0.00023029744625091553;6.125
99035;4;9;Random;0.0002321377396583557;24.5
99035;5;4;Model;0.002199675887823105;152.25
99035;6;2;Random;0.00023033097386360168;-2.25
99035;7;2;Random;0.0002331063151359558;9.0
99035;8;4;Model;0.0020665451884269714;180.0
99035;9;7;Random;0.09874957799911499;-7.5
99035;10;5;Random;0.0003297775983810425;-200.25
99035;11;4;Model;0.002227701246738434;146.875
99035;12;8;Random;0.00024140626192092896;7.5
99035;13;0;Random;0.0002305842936038971;-7.5
99035;14;3;Random;0.00023652613162994385;-5.625
99035;15;1;Random;0.00023082271218299866;9.375
99035;16;4;Model;0.001935608685016632;166.5
99035;17;5;Random;0.00024133548140525818;-208.125
99035;18;9;Random;0.00023051723837852478;86.875
99035;19;3;Random;0.00023703277111053467;57.5
99035;20;2;Random;0.00022891536355018616;-63.125
99035;21;9;Model;0.002054370939731598;138.125
99035;22;9;Model;0.002050153911113739;143.125
99035;23;4;Model;0.002048872411251068;77.0
99035;24;2;Random;0.0007924102246761322;-47.5
99035;25;4;Random;0.09807588905096054;-100.0
99035;26;2;Random;0.00030094385147094727;-100.0
99035;27;0;Random;0.00020256265997886658;-100.0
99035;28;1;Random;0.00019790232181549072;-100.0
99035;29;9;Model;0.002212200313806534;-100.0
99035;30;8;Random;0.00020625069737434387;-100.0
99035;31;0;Random;0.0001977570354938507;-100.0
99035;32;9;Model;0.001837749034166336;-100.0
99035;33;9;Model;0.001815982162952423;-100.0
99035;34;8;Random;0.00020445510745048523;-100.0
99035;35;9;Random;0.0001854225993156433;-100.0
99035;36;0;Random;0.00018777698278427124;-100.0
99035;37;9;Model;0.0020089298486709595;-100.0
99035;38;4;Random;0.00017679482698440552;-100.0
99035;39;1;Random;0.00016815215349197388;-100.0
99035;40;9;Model;0.0019602105021476746;-100.0
99035;41;7;Random;0.09926849976181984;-100.0
99035;42;9;Random;0.0002685822546482086;-100.0
99035;43;6;Random;0.0001755058765411377;-100.0
99035;44;9;Model;0.002068430185317993;-100.0
99035;45;4;Random;0.000176355242729187;-100.0
99036;1;4;Model;0.001881428062915802;140.0
99036;2;4;Model;0.0018322989344596863;180.0
99036;3;1;Random;0.00024255365133285522;0.0
99036;4;4;Model;0.00210479274392128;195.625
99036;5;9;Random;0.00024244561791419983;4.375
99036;6;4;Model;0.0020311400294303894;188.0
99036;7;6;Random;0.0002385936677455902;0.0
99036;8;5;Random;0.0002323836088180542;-227.5
99036;9;4;Model;0.002035960555076599;162.0
99036;10;6;Model;0.002032943069934845;28.5
99036;11;6;Model;0.0020275115966796875;52.0
99036;12;6;Model;0.10315537825226784;65.5
99036;13;1;Random;0.0003793351352214813;-34.0
99036;14;0;Random;0.000290602445602417;28.5
99036;15;9;Random;0.00027105584740638733;-65.5
99036;16;3;Random;0.0002983175218105316;-8.5
99036;17;1;Random;0.00023169443011283875;-9.5
99036;18;8;Random;0.0002766028046607971;33.5
99036;19;6;Model;0.002673771232366562;22.0
99036;20;0;Random;0.0002731718122959137;4.5
99036;21;4;Random;0.00021866708993911743;-100.0
99036;22;6;Model;0.002225790172815323;-100.0
99036;23;7;Random;0.0007767528295516968;-100.0
99036;24;6;Model;0.002195604145526886;-100.0
99036;25;7;Random;0.00023843348026275635;-100.0
99036;26;5;Random;0.00026588141918182373;-57.5
99036;27;6;Random;0.00026525557041168213;159.0
99036;28;6;Model;0.10496596992015839;161.0
99036;29;6;Model;0.0022886842489242554;152.0
99036;30;6;Model;0.0018876120448112488;132.0
99036;31;6;Random;0.00024209171533584595;-283.5
99036;32;9;Random;0.00021755695343017578;223.0
99036;33;5;Random;0.00023713335394859314;-71.875
99036;34;6;Model;0.001882072538137436;108.75
99036;35;6;Model;0.0019557327032089233;-162.5
99036;36;2;Random;0.00020748376846313477;0.0
99036;37;6;Model;0.002001747488975525;0.0
99036;38;4;Random;0.0002028346061706543;0.0
99036;39;4;Random;0.00017984211444854736;-100.0
99036;40;9;Random;0.00017143785953521729;-100.0
99036;41;4;Random;0.00017975643277168274;-100.0
99036;42;8;Random;0.00016948580741882324;-100.0
99036;43;2;Random;0.00020085647702217102;-100.0
99036;44;6;Model;0.10561171546578407;-100.0
99036;45;6;Model;0.002205304801464081;-100.0
99036;46;6;Model;0.0018259510397911072;-100.0
99036;47;6;Random;0.0001938343048095703;-100.0
99036;48;5;Random;0.00016815215349197388;-100.0
99036;49;1;Random;0.0001845434308052063;-100.0
99036;50;2;Random;0.00016818568110466003;-100.0
99037;1;2;Random;0.00022550299763679504;0.0
99037;2;7;Random;0.00023942440748214722;0.0
99037;3;3;Random;0.0002327561378479004;4.0
99037;4;8;Random;0.00023357197642326355;-9.0
99037;5;5;Random;0.0002675354480743408;-29.5
99037;6;7;Random;0.00023154541850090027;5.5
99037;7;1;Random;0.0002356395125389099;0.0
99037;8;7;Random;0.00022960081696510315;1.5
99037;9;7;Random;0.00023644417524337769;0.5
99037;10;0;Random;0.09861671924591064;0.0
99037;11;9;Random;0.0003435760736465454;0.0
99037;12;4;Model;0.0022460967302322388;78.0
99037;13;4;Model;0.0018859468400478363;136.5
99037;14;0;Random;0.00024056434631347656;0.875
99037;15;8;Random;0.0002283044159412384;-11.375
99037;16;4;Model;0.0018540583550930023;148.5
99037;17;7;Random;0.00023230165243148804;21.0
99037;18;2;Random;0.000674080103635788;-21.75
99037;19;6;Random;0.00033893808722496033;45.0
99037;20;3;Random;0.00038326531648635864;-15.75
99037;21;7;Random;0.0003304034471511841;51.0
99037;22;0;Random;0.00025913119316101074;39.75
99037;23;3;Random;0.00025633350014686584;21.75
99037;24;4;Model;0.002092834562063217;140.0
99037;25;5;Random;0.00022853165864944458;-168.0
99037;26;7;Random;0.09686750918626785;74.25
99037;27;5;Random;0.0003283843398094177;-115.5
99037;28;2;Random;0.00022946298122406006;-18.375
99037;29;2;Random;0.0002279244363307953;0.0
99037;30;4;Model;0.002413194626569748;59.25
99037;31;4;Model;0.002011619508266449;116.875
99037;32;0;Random;0.00024870410561561584;55.625
99037;33;4;Model;0.0021148324012756348;141.0
99037;34;6;Random;0.00025904178619384766;57.0
99037;35;1;Random;0.00024054944515228271;-54.5
99037;36;4;Model;0.002492126077413559;-100.0
99037;37;2;Random;0.00022774562239646912;-100.0
99037;38;8;Random;0.00020790472626686096;-100.0
99037;39;1;Random;0.0002008490264415741;-100.0
99037;40;5;Random;0.0002378113567829132;-98.5
99037;41;2;Random;0.0002456456422805786;81.0
99037;42;9;Random;0.09632150456309319;-73.5
99037;43;4;Model;0.00220576673746109;-100.0
99037;44;3;Random;0.0002161860466003418;-100.0
99037;45;4;Model;0.0017998889088630676;-100.0
99037;46;4;Random;0.00019831210374832153;-100.0
99038;1;4;Model;0.0018449388444423676;140.0
99038;2;4;Model;0.0018176734447479248;180.0
99038;3;4;Model;0.001834731549024582;200.0
99038;4;4;Model;0.0020579062402248383;200.0
99038;5;0;Random;0.00023876875638961792;0.0
99038;6;9;Model;0.0020507313311100006;0.0
99038;7;9;Model;0.002017773687839508;24.0
99038;8;8;Random;0.00023403018712997437;1.0
99038;9;8;Random;0.00022848322987556458;29.5
99038;10;9;Model;0.0020303502678871155;30.5
99038;11;9;Random;0.00022893026471138;59.0
99038;12;6;Random;0.09820576384663582;-69.5
99038;13;9;Model;0.0022439025342464447;59.0
99038;14;2;Random;0.0002488642930984497;-20.5
99038;15;4;Random;0.0002002120018005371;-100.0
99038;16;7;Random;0.00019358471035957336;-100.0
99038;17;3;Random;0.00019274279475212097;-100.0
99038;18;9;Random;0.0001947246491909027;-100.0
99038;19;3;Random;0.00021330267190933228;-100.0
99038;20;6;Random;0.0001952722668647766;-100.0
99038;21;2;Random;0.00019448250532150269;-100.0
99038;22;7;Model;0.0019107908010482788;-100.0
99038;23;1;Random;0.0003052055835723877;-100.0
99038;24;7;Model;0.0021667443215847015;-100.0
99038;25;0;Random;0.0001979917287826538;-100.0
99038;26;7;Model;0.0019987188279628754;-100.0
99038;27;7;Model;0.0020141825079917908;-100.0
99038;28;6;Model;0.09889693558216095;-100.0
99038;29;4;Random;0.00031223520636558533;-100.0
99038;30;6;Model;0.002190113067626953;-100.0
99038;31;6;Model;0.0018333755433559418;-100.0
99038;32;6;Model;0.0018559172749519348;-100.0
99038;33;7;Random;0.00021259114146232605;-100.0
99038;34;6;Model;0.0017846114933490753;-100.0
99038;35;9;Random;0.00019696354866027832;-100.0
99038;36;0;Random;0.00019623711705207825;-100.0
99038;37;1;Random;0.0001917518675327301;-100.0
99038;38;9;Random;0.00020080432295799255;-100.0
99038;39;6;Model;0.002028990536928177;-100.0
99038;40;6;Model;0.0019913502037525177;-100.0
99038;41;0;Random;0.00020669028162956238;-100.0
99038;42;1;Random;0.00019280239939689636;-100.0
99038;43;2;Random;0.00019689276814460754;-100.0
99038;44;6;Model;0.09830432385206223;-100.0
99038;45;1;Random;0.00029156357049942017;-100.0
99038;46;1;Random;0.0001976117491722107;-100.0
99038;47;7;Random;0.0001987740397453308;-100.0
99038;48;7;Random;0.00019284337759017944;-100.0
99038;49;7;Random;0.0001834668219089508;-100.0
99038;50;1;Random;0.00019286200404167175;-100.0
99038;51;0;Random;0.00018116459250450134;-100.0
99038;52;6;Model;0.002179306000471115;-100.0
99038;53;0;Random;0.00017990544438362122;-100.0
99038;54;6;Model;0.001803368330001831;-100.0
99038;55;6;Model;0.0017564259469509125;-100.0
99038;56;6;Model;0.001990117132663727;-100.0
99038;57;6;Model;0.0020989924669265747;-100.0
99038;58;3;Random;0.00022163614630699158;-100.0
99038;59;9;Random;0.0001911744475364685;-100.0
99038;60;3;Random;0.11382778361439705;-100.0
99038;61;6;Model;0.0022076889872550964;-100.0
99038;62;6;Model;0.001856531947851181;-100.0
99038;63;4;Random;0.00020127743482589722;-100.0
99039;1;4;Model;0.0022235028445720673;140.0
99039;2;4;Random;0.00023969262838363647;180.0
99039;3;4;Random;0.0002264454960823059;200.0
99039;4;4;Model;0.002033378928899765;200.0
99039;5;5;Random;0.0002276487648487091;-250.0
99039;6;6;Random;0.00022457540035247803;10.625
99039;7;3;Random;0.0002314150333404541;-10.0
99039;8;4;Model;0.0021474622189998627;172.0
99039;9;8;Random;0.00023305416107177734;0.0
99039;10;0;Random;0.0002253502607345581;0.0
99039;11;6;Model;0.0021338611841201782;51.0
99039;12;1;Random;0.00022679194808006287;-27.0
99039;13;4;Random;0.10887502506375313;-100.0
99039;14;6;Model;0.002247776836156845;-100.0
99039;15;9;Random;0.00023036450147628784;-100.0
99039;16;3;Random;0.0002043023705482483;-100.0
99039;17;6;Model;0.001890387386083603;-100.0
99039;18;6;Model;0.0021233372390270233;-100.0
99039;19;6;Model;0.00214478000998497;-100.0
99039;20;3;Random;0.00021161139011383057;-100.0
99039;21;9;Random;0.00020658597350120544;-100.0
99039;22;8;Random;0.00021261721849441528;-100.0
99039;23;6;Model;0.0021460242569446564;-100.0
99039;24;3;Random;0.00019506365060806274;-100.0
99039;25;6;Model;0.0020909011363983154;-100.0
99039;26;6;Random;0.000203009694814682;-100.0
99039;27;9;Random;0.00020621716976165771;-100.0
99039;28;7;Random;0.00019957497715950012;-100.0
99039;29;6;Model;0.11493435502052307;-100.0
99039;30;9;Random;0.00032651424407958984;-100.0
99039;31;1;Random;0.0002386830747127533;-100.0
99039;32;8;Random;0.00024044513702392578;-100.0
99039;33;9;Random;0.00022644177079200745;-100.0
99039;34;2;Random;0.00022213533520698547;-100.0
99039;35;6;Model;0.00264933705329895;-100.0
99039;36;2;Random;0.00022988393902778625;-100.0
99039;37;6;Random;0.00021927058696746826;-100.0
99039;38;6;Model;0.00235738605260849;-100.0
99039;39;5;Random;0.0002703443169593811;61.5
99039;40;8;Model;0.002349957823753357;104.0
99039;41;3;Random;0.00025881826877593994;-175.5
99039;42;8;Model;0.0023865774273872375;166.0
99039;43;4;Random;0.00023294240236282349;-100.0
99039;44;8;Model;0.0020976997911930084;-100.0
99039;45;6;Model;0.11161517724394798;-100.0
99039;46;8;Model;0.002357378602027893;-100.0
99039;47;9;Random;0.00021487101912498474;-100.0
99039;48;9;Random;0.00020299479365348816;-100.0
99039;49;6;Random;0.0001868419349193573;-100.0
99039;50;7;Random;0.00020558014512062073;-100.0
99039;51;1;Random;0.00021602213382720947;-100.0
99039;52;1;Random;0.00020899251103401184;-100.0
99039;53;4;Random;0.00018351897597312927;-100.0
99039;54;0;Random;0.00018666312098503113;-100.0
99039;55;8;Model;0.002476383000612259;-100.0
99039;56;4;Random;0.00017972290515899658;-100.0
99040;1;4;Model;0.00212952122092247;140.0
99040;2;4;Model;0.002094075083732605;180.0
99040;3;1;Random;0.00026543810963630676;0.0
99040;4;4;Model;0.002109222114086151;195.625
99040;5;4;Model;0.10918205976486206;200.0
99040;6;5;Random;0.0003543049097061157;-250.0
99040;7;8;Random;0.0002417154610157013;15.0
99040;8;4;Random;0.0002449303865432739;170.0
99040;9;0;Random;0.00025585293769836426;-5.0
99040;10;6;Random;0.00024135038256645203;33.5
99040;11;6;Model;0.0023556947708129883;58.5
99040;12;2;Random;0.00026010721921920776;39.0
99040;13;4;Model;0.0027746520936489105;-100.0
99040;14;2;Random;0.00021994858980178833;-100.0
99040;15;6;Model;0.0019577331840991974;-100.0
99040;16;9;Random;0.00022654607892036438;-100.0
99040;17;7;Random;0.00020676478743553162;-100.0
99040;18;6;Model;0.0019789785146713257;-100.0
99040;19;6;Model;0.001970399171113968;-100.0
99040;20;6;Model;0.001958172768354416;-100.0
99040;21;5;Random;0.11336180567741394;-110.0
99040;22;6;Random;0.00036272406578063965;109.5
99040;23;4;Model;0.0024681538343429565;-100.0
99040;24;5;Random;0.00028581544756889343;-108.5
99040;25;0;Random;0.0002675279974937439;66.5
99040;26;7;Random;0.0002493038773536682;52.0
99040;27;4;Model;0.002290688455104828;-100.0
99040;28;4;Model;0.002218160778284073;-100.0
99040;29;5;Random;0.0002505555748939514;-100.0
99040;30;3;Random;0.00023079290986061096;-100.0
99040;31;4;Model;0.0021911151707172394;-100.0
99040;32;6;Model;0.002190724015235901;-100.0
99040;33;0;Random;0.00022900104522705078;-100.0
99040;34;4;Model;0.002366013824939728;-100.0
99041;1;2;Random;0.00026039406657218933;0.0
99041;2;9;Random;0.0002486668527126312;0.0
99041;3;9;Random;0.10403997451066971;17.0
99041;4;2;Random;0.00034867599606513977;-4.0
99041;5;1;Random;0.00024322420358657837;10.0
99041;6;4;Random;0.00024372339248657227;125.125
99041;7;8;Random;0.00024371221661567688;14.875
99041;8;4;Model;0.00233643501996994;160.5
99041;9;2;Random;0.00024164468050003052;6.0
99041;10;3;Random;0.00022591277956962585;-11.25
99041;11;9;Random;0.00024185329675674438;33.75
99041;12;4;Model;0.002326797693967819;163.75
99041;13;4;Random;0.0002449825406074524;187.0
99041;14;1;Random;0.00022889673709869385;9.5
99041;15;4;Model;0.0021778717637062073;-100.0
99041;16;5;Random;0.0002681352198123932;-225.0
99041;17;4;Model;0.0023465901613235474;-100.0
99041;18;7;Random;0.00022819265723228455;-100.0
99041;19;7;Random;0.11883146315813065;-100.0
99041;20;1;Random;0.0003378763794898987;-100.0
99041;21;3;Random;0.00022518634796142578;-100.0
99041;22;4;Model;0.002683684229850769;-100.0
99041;23;8;Random;0.00024434179067611694;-100.0
99041;24;5;Random;0.0002265051007270813;-100.0
99041;25;4;Random;0.00022737309336662292;-100.0
99041;26;4;Random;0.00022551417350769043;-100.0
99042;1;7;Random;0.0002544708549976349;0.0
99042;2;4;Model;0.0024562813341617584;135.625
99042;3;4;Random;0.00027291104197502136;180.0
99042;4;3;Random;0.00025933608412742615;0.0
99042;5;7;Random;0.00025761500000953674;15.0
99042;6;2;Random;0.00026791542768478394;-15.0
99042;7;6;Random;0.00026786327362060547;24.75
99042;8;4;Model;0.0024245455861091614;167.5
99042;9;4;Model;0.12355625256896019;189.5
99042;10;0;Random;0.00036718323826789856;7.0
99042;11;9;Random;0.0002467706799507141;-7.0
99042;12;4;Model;0.0029428228735923767;-100.0
99042;13;4;Random;0.0002055130898952484;-100.0
99042;14;6;Random;0.00020863860845565796;-100.0
99042;15;6;Random;0.0002033524215221405;-100.0
99042;16;6;Model;0.0019062124192714691;-100.0
99042;17;7;Random;0.00021098554134368896;-100.0
99042;18;6;Model;0.0018439926207065582;-100.0
99042;19;5;Random;0.00020162388682365417;-100.0
99042;20;7;Random;0.00018462538719177246;-100.0
99042;21;3;Random;0.00018139183521270752;-100.0
99042;22;6;Random;0.00019283592700958252;-100.0
99042;23;5;Random;0.00020382553339004517;0.0
99042;24;1;Random;0.000227414071559906;-51.0
99042;25;4;Model;0.11259910464286804;-100.0
99042;26;4;Model;0.0022395551204681396;-100.0
99042;27;7;Random;0.00020724907517433167;-100.0
99042;28;4;Model;0.0018570087850093842;-100.0
99043;1;1;Random;0.0002301447093486786;0.0
99043;2;9;Random;0.0002325586974620819;14.0
99043;3;4;Model;0.001924414187669754;123.375
99043;4;4;Model;0.0019012726843357086;177.75
99043;5;4;Model;0.001847635954618454;200.0
99043;6;6;Random;0.00024013593792915344;0.0
99043;7;0;Random;0.00023913010954856873;9.375
99043;8;0;Random;0.00023473799228668213;18.125
99043;9;4;Model;0.0018820427358150482;177.5
99043;10;1;Random;0.00023547187447547913;-12.5
99043;11;7;Random;0.0002358555793762207;12.5
99043;12;6;Model;0.0018807388842105865;20.0
99043;13;3;Random;0.10061568021774292;4.5
99043;14;5;Random;0.00035239383578300476;-145.625
99043;15;6;Random;0.00024052709341049194;40.0
99043;16;6;Model;0.0022566504776477814;94.375
99043;17;5;Random;0.0002367459237575531;-95.25
99043;18;8;Random;0.00024363026022911072;-22.5
99043;19;8;Random;0.00023835524916648865;45.75
99043;20;1;Random;0.0002341829240322113;0.0
99043;21;0;Random;0.0002352111041545868;-5.25
99043;22;8;Random;0.00023679062724113464;93.75
99043;23;5;Random;0.0002366192638874054;-25.375
99043;24;7;Random;0.0002361014485359192;-67.375
99043;25;7;Random;0.0002415180206298828;-7.0
99043;26;9;Random;0.0002358369529247284;-25.375
99043;27;8;Random;0.00023739412426948547;-14.875
99043;28;4;Model;0.0019739195704460144;-67.5
99043;29;1;Random;0.10052141919732094;36.75
99043;30;6;Model;0.0023150965571403503;20.25
99043;31;4;Random;0.00025954470038414;20.0
99043;32;7;Random;0.00023699551820755005;-54.375
99043;33;0;Random;0.00023532286286354065;56.875
99043;34;9;Random;0.00023367628455162048;-90.0
99043;35;4;Random;0.00023652240633964539;39.0
99043;36;1;Random;0.0002336055040359497;-7.0
99043;37;5;Random;0.0002345070242881775;-25.0
99043;38;6;Model;0.0019708313047885895;31.25
99043;39;6;Model;0.001939728856086731;158.125
99043;40;6;Model;0.001847773790359497;228.125
99043;41;9;Random;0.00024051964282989502;-238.75
99043;42;6;Model;0.0018658079206943512;228.125
99043;43;6;Model;0.0018436089158058167;263.125
99043;44;9;Random;0.00023666396737098694;-273.75
99043;45;6;Model;0.101979810744524;263.125
99043;46;7;Random;0.000336717814207077;37.5
99043;47;0;Random;0.00023983418941497803;161.25
99043;48;6;Model;0.0022340044379234314;220.625
99043;49;6;Model;0.0018716230988502502;190.625
99043;50;6;Model;0.0018696561455726624;138.75
99043;51;6;Model;0.0018254369497299194;-333.75
99043;52;6;Model;0.0018056109547615051;0.0
99043;53;6;Model;0.0018144398927688599;0.0
99043;54;8;Random;0.00020707771182060242;0.0
99043;55;0;Random;0.00019920244812965393;0.0
99043;56;6;Model;0.0018047690391540527;0.0
99043;57;9;Random;0.00019954517483711243;0.0
99043;58;6;Random;0.00019920244812965393;0.0
99043;59;5;Random;0.0002194233238697052;0.0
99043;60;7;Random;0.00019816309213638306;0.0
99043;61;5;Random;0.10254095122218132;0.0
99043;62;0;Random;0.000298183411359787;0.0
99043;63;6;Model;0.0023218244314193726;0.0
99043;64;6;Model;0.0018955990672111511;0.0
99044;1;9;Random;0.0002359934151172638;0.0
99044;2;5;Random;0.00023884326219558716;-33.5
99044;3;9;Random;0.00023039430379867554;0.5
99044;4;4;Model;0.0021810829639434814;75.0
99044;5;3;Random;0.0003360435366630554;4.0
99044;6;3;Random;0.0003200247883796692;6.0
99044;7;4;Model;0.001959126442670822;131.25
99044;8;4;Model;0.0019068121910095215;172.5
99044;9;4;Model;0.0018505081534385681;190.0
99044;10;2;Random;0.00024404376745224;-1.875
99044;11;4;Model;0.00185471773147583;195.5
99044;12;3;Random;0.00023302435874938965;0.0
99044;13;6;Random;0.09875129163265228;0.0
99044;14;9;Random;0.0003411732614040375;-10.5
99044;15;4;Random;0.00021269172430038452;-100.0
99044;16;9;Model;0.002267632633447647;-100.0
99044;17;7;Random;0.00021008402109146118;-100.0
99044;18;0;Random;0.00019864365458488464;-100.0
99044;19;4;Model;0.001845918595790863;-100.0
99044;20;1;Model;0.002133004367351532;-100.0
99044;21;1;Random;0.0002108551561832428;-100.0
99044;22;9;Model;0.0018443278968334198;-100.0
99044;23;4;Random;0.0001892000436782837;-100.0
99045;1;5;Random;0.00022596493363380432;-40.0
99045;2;4;Model;0.001904226839542389;72.0
99045;3;7;Random;0.00023805350065231323;5.0
99045;4;3;Random;0.00023198872804641724;15.0
99045;5;6;Random;0.0002761632204055786;0.0
99045;6;4;Model;0.10554492473602295;116.375
99045;7;4;Model;0.0026759877800941467;175.5
99045;8;2;Random;0.0002917945384979248;0.0
99045;9;4;Model;0.002167254686355591;195.625
99045;10;2;Random;0.0002583824098110199;4.375
99045;11;3;Random;0.00027500465512275696;-10.0
99045;12;4;Model;0.002352975308895111;195.5
99045;13;6;Model;0.0023186951875686646;0.0
99045;14;8;Random;0.0002753511071205139;13.0
99045;15;9;Random;0.0002618618309497833;-12.5
99045;16;6;Model;0.0023656226694583893;2.0
99045;17;1;Random;0.0002741776406764984;10.0
99045;18;5;Random;0.0002886168658733368;-128.75
99045;19;9;Random;0.0002868175506591797;11.875
99045;20;6;Random;0.0002678968012332916;-22.5
99045;21;6;Model;0.0024830996990203857;51.875
99045;22;1;Random;0.11609572172164917;2.5
99045;23;6;Model;0.0025734752416610718;83.75
99045;24;0;Random;0.0002585761249065399;41.875
99045;25;6;Random;0.00023758411407470703;157.5
99045;26;9;Random;0.00023667886853218079;-168.125
99045;27;6;Model;0.0022122301161289215;157.5
99045;28;5;Random;0.00024086609482765198;-36.75
99045;29;8;Random;0.00023398175835609436;51.75
99045;30;4;Model;0.0022220835089683533;15.0
99045;31;2;Random;0.00023543089628219604;108.75
99045;32;4;Random;0.00023788213729858398;60.5
99045;33;3;Random;0.0002334192395210266;-98.0
99045;34;6;Model;0.0019231811165809631;135.5
99045;35;4;Model;0.0018651187419891357;-100.0
99045;36;3;Random;0.00020533055067062378;-100.0
99045;37;2;Random;0.00021023303270339966;-100.0
99045;38;4;Random;0.10014671832323074;-100.0
99045;39;0;Random;0.0002976134419441223;-100.0
99045;40;6;Random;0.00021541491150856018;-100.0
99045;41;9;Random;0.00020124390721321106;-100.0
99045;42;6;Model;0.002451647073030472;-100.0
99045;43;6;Model;0.001821175217628479;-100.0
99045;44;6;Model;0.0017917677760124207;-100.0
99045;45;4;Model;0.0018189139664173126;-100.0
99046;1;9;Random;0.00022582709789276123;0.0
99046;2;3;Random;0.0002279430627822876;12.0
99046;3;5;Random;0.0002288520336151123;-36.5
99046;4;4;Model;0.0019254982471466064;65.0
99046;5;3;Random;0.00024227797985076904;8.0
99046;6;4;Model;0.0019294992089271545;129.5
99046;7;4;Model;0.0019045695662498474;168.0
99046;8;6;Random;0.0002462640404701233;-2.25
99046;9;4;Model;0.10176997259259224;191.875
99046;10;3;Random;0.00032736361026763916;0.0
99046;11;2;Random;0.00022925063967704773;-5.625
99046;12;4;Model;0.002586670219898224;195.5
99046;13;1;Random;0.0003369823098182678;0.0
99046;14;4;Random;0.00020745396614074707;-100.0
99046;15;1;Random;0.0001996457576751709;-100.0
99046;16;3;Random;0.00020593032240867615;-100.0
99046;17;8;Random;0.00019721686840057373;-100.0
99046;18;6;Model;0.0020121969282627106;-100.0
99046;19;6;Model;0.001845475286245346;-100.0
99046;20;6;Random;0.00020501017570495605;-100.0
99046;21;6;Model;0.0018042400479316711;-100.0
99046;22;5;Random;0.0002372339367866516;-131.0
99046;23;1;Random;0.0002297721803188324;-32.0
99046;24;6;Model;0.0018302351236343384;102.0
99046;25;3;Random;0.09934451058506966;-80.5
99046;26;2;Random;0.00032876431941986084;75.0
99046;27;4;Random;0.00019897893071174622;-100.0
99046;28;5;Random;0.0002289898693561554;-93.5
99046;29;8;Random;0.00023156404495239258;95.0
99046;30;6;Model;0.002270743250846863;119.5
99046;31;9;Random;0.00023784488439559937;-130.0
99046;32;1;Random;0.00022698566317558289;37.5
99046;33;4;Random;0.0001948624849319458;-100.0
99046;34;7;Random;0.00019641220569610596;-100.0
99046;35;1;Random;0.00019707158207893372;-100.0
99046;36;6;Random;0.00019746646285057068;-100.0
99046;37;6;Model;0.0019240900874137878;-100.0
99046;38;7;Random;0.00019757449626922607;-100.0
99046;39;6;Model;0.0018050335347652435;-100.0
99046;40;8;Random;0.000199194997549057;-100.0
99046;41;6;Random;0.09777924790978432;-100.0
99046;42;6;Model;0.002298682928085327;-100.0
99046;43;6;Model;0.0018380731344223022;-100.0
99046;44;6;Model;0.0018015988171100616;-100.0
99046;45;8;Random;0.0002061314880847931;-100.0
99046;46;6;Model;0.001760099083185196;-100.0
