Episode;Step;Action;Action type;Action duration;Reward
99006;22;9;Model;0.0021918676793575287;81.0
99006;23;3;Random;0.00024859607219696045;58.5
99006;24;4;Random;0.00019968301057815552;-100.0
99006;25;8;Random;0.12562288716435432;-100.0
99006;26;1;Random;0.0002966374158859253;-100.0
99006;27;7;Random;0.00020687654614448547;-100.0
99006;28;4;Random;0.00019953399896621704;-100.0
99006;29;9;Model;0.002375330775976181;-100.0
99006;30;9;Model;0.002149295061826706;-100.0
99006;31;2;Random;0.0002651289105415344;-100.0
99006;32;9;Model;0.0024167075753211975;-100.0
99006;33;9;Random;0.00019840523600578308;-100.0
99006;34;1;Random;0.00017403066158294678;-100.0
99006;35;9;Model;0.002380378544330597;-100.0
99006;36;6;Random;0.00017859041690826416;-100.0
99006;37;8;Random;0.000171612948179245;-100.0
99006;38;2;Random;0.00017747282981872559;-100.0
99006;39;9;Model;0.002106793224811554;-100.0
99006;40;9;Model;0.0021501965820789337;-100.0
99006;41;0;Random;0.12837348133325577;-100.0
99006;42;9;Model;0.002232789993286133;-100.0
99006;43;1;Random;0.00020610541105270386;-100.0
99006;44;6;Random;0.00018294528126716614;-100.0
99006;45;9;Model;0.0021835751831531525;-100.0
99006;46;5;Random;0.00017346441745758057;-100.0
99006;47;0;Random;0.0001747235655784607;-100.0
99006;48;9;Model;0.001970916986465454;-100.0
99006;49;1;Random;0.00017203018069267273;-100.0
99006;50;9;Model;0.0022211745381355286;-100.0
99006;51;9;Model;0.0021678954362869263;-100.0
99007;1;2;Random;0.0002501755952835083;0.0
99007;2;4;Model;0.002236735075712204;137.375
99007;3;4;Model;0.0023387186229228973;180.0
99007;4;0;Random;0.00034743547439575195;0.0
99007;5;4;Model;0.002493850886821747;195.625
99007;6;4;Model;0.1302742436528206;200.0
99007;7;8;Random;0.00034723803400993347;0.0
99007;8;6;Model;0.0026243366301059723;5.0
99007;9;4;Model;0.0019653812050819397;-100.0
99007;10;1;Random;0.0002442672848701477;-100.0
99007;11;4;Random;0.00021168962121009827;-100.0
99007;12;6;Model;0.002098485827445984;-100.0
99007;13;6;Model;0.002037450671195984;-100.0
99007;14;6;Model;0.0018984079360961914;-100.0
99007;15;4;Model;0.0019100196659564972;-100.0
99008;1;8;Random;0.00024508312344551086;0.0
99008;2;8;Random;0.00023918598890304565;13.0
99008;3;5;Random;0.00024347379803657532;-38.0
99008;4;3;Random;0.00025261566042900085;0.0
99008;5;4;Model;0.002393558621406555;67.0
99008;6;4;Model;0.0019615106284618378;122.5
99008;7;4;Model;0.12699194252490997;177.75
99008;8;3;Random;0.0003371238708496094;0.0
99008;9;1;Random;0.0002443827688694;6.75
99008;10;1;Random;0.0002376548945903778;25.5
99008;11;8;Random;0.00024211034178733826;31.5
99008;12;0;Random;0.00023747235536575317;-31.5
99008;13;4;Model;0.002757478505373001;158.125
99008;14;6;Random;0.00024419277906417847;6.875
99008;15;5;Random;0.00023157522082328796;-174.75
99008;16;9;Random;0.00023444369435310364;-12.0
99008;17;4;Model;0.0019972436130046844;120.625
99008;18;4;Model;0.002016644924879074;183.0
99008;19;6;Random;0.00024231523275375366;0.0
99008;20;1;Random;0.00023496150970458984;-5.0
99008;21;7;Random;0.00024211779236793518;0.0
99008;22;4;Model;0.00199064239859581;-100.0
99008;23;9;Model;0.12793764472007751;-100.0
99008;24;9;Random;0.0002980642020702362;-100.0
99008;25;4;Random;0.00020384415984153748;-100.0
99008;26;9;Random;0.00020808354020118713;-100.0
99008;27;9;Model;0.002445608377456665;-100.0
99008;28;9;Model;0.0021199360489845276;-100.0
99008;29;5;Random;0.00020622462034225464;-100.0
99008;30;6;Random;0.00020326301455497742;-100.0
99008;31;9;Model;0.002096649259328842;-100.0
99008;32;9;Random;0.00020326301455497742;-100.0
99008;33;7;Random;0.00021172687411308289;-100.0
99008;34;9;Model;0.0021392852067947388;-100.0
99008;35;3;Random;0.00020301342010498047;-100.0
99008;36;4;Model;0.002090323716402054;-100.0
99008;37;9;Model;0.002112004905939102;-100.0
99008;38;4;Model;0.0021147094666957855;-100.0
99009;1;9;Random;0.12718770280480385;0.0
99009;2;9;Random;0.00034043192863464355;13.0
99009;3;4;Model;0.0025009773671627045;124.25
99009;4;4;Model;0.0021707750856876373;176.25
99009;5;4;Random;0.00024693459272384644;200.0
99009;6;3;Random;0.0002332143485546112;0.0
99009;7;7;Random;0.00024903565645217896;16.25
99009;8;9;Random;0.0002331845462322235;19.375
99009;9;4;Model;0.002221565693616867;168.5
99009;10;9;Random;0.0002376660704612732;31.5
99009;11;9;Random;0.0002530701458454132;50.5
99009;12;4;Model;0.002203837037086487;-100.0
99009;13;0;Random;0.00020759180188179016;-100.0
99009;14;4;Model;0.0021008364856243134;-100.0
99009;15;4;Model;0.002302873879671097;-100.0
99010;1;0;Random;0.00022266432642936707;0.0
99010;2;5;Random;0.1262168027460575;-32.5
99010;3;4;Model;0.0022999830543994904;57.0
99010;4;4;Random;0.0002595745027065277;137.375
99010;5;7;Random;0.00023265182971954346;2.625
99010;6;4;Model;0.0020572319626808167;171.0
99010;7;3;Random;0.0002338513731956482;3.75
99010;8;5;Random;0.0002333037555217743;-174.125
99010;9;4;Model;0.002024933695793152;131.25
99010;10;9;Random;0.00024106726050376892;33.0
99010;11;4;Model;0.0020477063953876495;164.375
99010;12;0;Random;0.00023834407329559326;0.0
99010;13;6;Random;0.0002333521842956543;6.875
99010;14;4;Model;0.001992352306842804;180.0
99010;15;4;Model;0.001977052539587021;-100.0
99010;16;6;Model;0.0019726380705833435;-100.0
99010;17;6;Model;0.0020183436572551727;-100.0
99010;18;6;Model;0.1298418566584587;-100.0
99010;19;4;Model;0.0023505613207817078;-100.0
99010;20;4;Random;0.000225163996219635;-100.0
99011;1;0;Random;0.00022279471158981323;0.0
99011;2;5;Random;0.0002401508390903473;-32.5
99011;3;4;Model;0.0023541226983070374;57.0
99011;4;1;Random;0.0002381540834903717;0.0
99011;5;4;Model;0.0022861771285533905;134.75
99011;6;4;Random;0.00023525208234786987;180.0
99011;7;4;Random;0.0002449639141559601;200.0
99011;8;1;Random;0.00023286417126655579;0.0
99011;9;4;Model;0.0023020170629024506;195.5
99011;10;5;Random;0.00023754313588142395;-244.375
99011;11;8;Random;0.00024221092462539673;25.0
99011;12;3;Random;0.00023266300559043884;-14.375
99011;13;8;Random;0.00024008378386497498;46.25
99011;14;3;Random;0.13123446702957153;-12.5
99011;15;6;Model;0.0027448460459709167;-30.0
99011;16;6;Model;0.0024176277220249176;46.875
99011;17;9;Random;0.0002849362790584564;-57.5
99011;18;1;Random;0.0002493225038051605;42.5
99011;19;7;Random;0.00025226548314094543;-46.25
99011;20;6;Model;0.002214323729276657;6.875
99011;21;6;Model;0.002130027860403061;106.875
99011;22;6;Model;0.0022706352174282074;130.0
99011;23;6;Random;0.000254116952419281;131.875
99011;24;0;Random;0.0002384781837463379;63.125
99011;25;2;Random;0.00023179501295089722;71.25
99011;26;4;Random;0.00024100393056869507;83.5
99011;27;6;Random;0.0002341233193874359;116.5
99011;28;6;Model;0.0022297203540802;113.5
99011;29;6;Model;0.00235067680478096;95.0
99011;30;6;Model;0.12870419770479202;81.0
99011;31;6;Model;0.0023815594613552094;66.0
99011;32;9;Random;0.00027381256222724915;-76.5
99011;33;6;Model;0.002056702971458435;66.0
99011;34;4;Random;0.00021000206470489502;-100.0
99011;35;6;Model;0.0021182335913181305;-100.0
99011;36;1;Random;0.00017529353499412537;-100.0
99011;37;4;Model;0.0026320256292819977;-100.0
99011;38;4;Model;0.0022406764328479767;-100.0
99012;1;4;Model;0.0023548416793346405;140.0
99012;2;4;Model;0.0023106560111045837;180.0
99012;3;0;Random;0.00030409544706344604;0.0
99012;4;9;Random;0.000323370099067688;0.0
99012;5;0;Random;0.00033625587821006775;0.0
99012;6;6;Random;0.00034205615520477295;13.5
99012;7;4;Model;0.002857659012079239;172.5
99012;8;3;Random;0.13560334220528603;0.0
99012;9;9;Random;0.00033768266439437866;14.375
99012;10;6;Random;0.0002457238733768463;-25.0
99012;11;4;Random;0.0002353191375732422;180.0
99012;12;1;Random;0.000238027423620224;0.0
99012;13;6;Model;0.002243395894765854;4.5
99012;14;6;Random;0.00023725628852844238;43.5
99012;15;3;Random;0.0002355128526687622;-27.5
99012;16;9;Random;0.00023355334997177124;-26.0
99012;17;2;Random;0.00023312121629714966;-0.5
99012;18;6;Model;0.0019724443554878235;53.5
99012;19;3;Random;0.00023496896028518677;-37.5
99012;20;6;Model;0.00218229740858078;104.0
99012;21;6;Model;0.0021134428679943085;137.5
99012;22;8;Random;0.0002340562641620636;-2.0
99012;23;6;Model;0.002081163227558136;140.0
99012;24;2;Random;0.12199195474386215;81.0
99012;25;3;Random;0.0003779269754886627;-86.5
99012;26;6;Random;0.00024284422397613525;154.5
99012;27;7;Random;0.00023487955331802368;11.0
99012;28;5;Random;0.0002315416932106018;-49.375
99012;29;6;Model;0.0030084289610385895;137.5
99012;30;6;Model;0.0024145692586898804;136.875
99012;31;4;Model;0.0021656975150108337;74.5
99012;32;1;Random;0.00028619542717933655;-72.5
99012;33;6;Model;0.002261921763420105;136.5
99012;34;6;Model;0.00224897637963295;-136.5
99012;35;4;Model;0.002201355993747711;-100.0
99012;36;6;Model;0.0020910948514938354;-100.0
99012;37;0;Random;0.00020211562514305115;-100.0
99012;38;4;Model;0.0020961537957191467;-100.0
99012;39;4;Model;0.0024516209959983826;-100.0
99013;1;4;Model;0.12304346635937691;140.0
99013;2;7;Random;0.0003409944474697113;0.0
99013;3;9;Random;0.00024059414863586426;3.5
99013;4;4;Model;0.002449978142976761;167.25
99013;5;4;Model;0.0019485913217067719;196.875
99013;6;5;Random;0.00024329125881195068;-236.25
99013;7;6;Random;0.00024419650435447693;6.0
99013;8;8;Random;0.00023815035820007324;10.5
99013;9;4;Random;0.0002453215420246124;166.875
99013;10;1;Random;0.0002699904143810272;8.75
99013;11;0;Random;0.0002800747752189636;-14.375
99013;12;6;Model;0.002191152423620224;46.25
99013;13;6;Model;0.002052523195743561;68.125
99013;14;6;Random;0.00023885443806648254;78.125
99013;15;4;Model;0.002054765820503235;129.0
99013;16;5;Random;0.0002492964267730713;-161.25
99013;17;3;Random;0.12695761770009995;-39.375
99013;18;6;Model;0.002680376172065735;85.0
99013;19;6;Random;0.0003003254532814026;110.625
99013;20;2;Random;0.00025702640414237976;52.5
99013;21;0;Random;0.00025885552167892456;49.375
99013;22;2;Random;0.00024535879492759705;50.0
99013;23;4;Random;0.00023728236556053162;111.5
99013;24;8;Random;0.0002689361572265625;28.0
99013;25;4;Model;0.00250248983502388;-100.0
99013;26;6;Model;0.0023155882954597473;-100.0
99013;27;4;Model;0.002140328288078308;-100.0
99013;28;7;Random;0.0002465248107910156;-100.0
99013;29;9;Random;0.00021818652749061584;-100.0
99013;30;4;Random;0.00021872296929359436;-100.0
99014;1;1;Random;0.00022791698575019836;0.0
99014;2;7;Random;0.00023600459098815918;0.0
99014;3;3;Random;0.13520704209804535;15.0
99014;4;5;Random;0.000339604914188385;-35.0
99014;5;1;Random;0.00023594126105308533;0.0
99014;6;4;Model;0.0024595484137535095;66.0
99014;7;4;Model;0.0021580681204795837;118.125
99014;8;3;Random;0.000238124281167984;16.625
99014;9;3;Random;0.00023422390222549438;17.5
99014;10;4;Model;0.002126399427652359;161.25
99014;11;3;Random;0.00023278221487998962;18.75
99014;12;2;Random;0.00023888424038887024;-24.0
99014;13;8;Random;0.00023252516984939575;0.75
99014;14;4;Model;0.002415921539068222;172.5
99014;15;9;Random;0.00023455917835235596;12.5
99014;16;4;Model;0.0020573511719703674;178.0
99014;17;2;Random;0.0002337619662284851;0.0
99014;18;2;Random;0.00023915618658065796;13.5
99014;19;5;Random;0.1190144494175911;-175.0
99014;20;9;Random;0.00032952427864074707;15.0
99014;21;4;Model;0.0023259297013282776;116.5
99014;22;0;Random;0.0002373829483985901;-30.5
99014;23;5;Random;0.0002378225326538086;-131.25
99014;24;4;Model;0.0020436011254787445;85.0
99014;25;6;Random;0.00023300573229789734;53.5
99014;26;8;Random;0.0002359636127948761;26.5
99014;27;7;Random;0.00023067370057106018;-37.0
99014;28;6;Model;0.0019152797758579254;111.5
99014;29;4;Random;0.00020612403750419617;-100.0
99014;30;6;Model;0.0020931847393512726;-100.0
99014;31;6;Model;0.0018994994461536407;-100.0
99014;32;6;Model;0.0019286610186100006;-100.0
99014;33;6;Model;0.001925140619277954;-100.0
99014;34;7;Random;0.00020037218928337097;-100.0
99014;35;5;Random;0.11478236317634583;-72.5
99014;36;1;Random;0.0003263838589191437;-79.5
99014;37;6;Model;0.0022622384130954742;135.0
99014;38;6;Model;0.002056986093521118;149.5
99014;39;2;Random;0.0002448037266731262;71.5
99014;40;6;Model;0.002046283334493637;130.0
99014;41;6;Model;0.0019467920064926147;104.5
99014;42;6;Model;0.001921098679304123;90.0
99014;43;6;Model;0.0019538067281246185;80.5
99014;44;2;Random;0.00023220106959342957;43.0
99014;45;6;Model;0.001990731805562973;-375.0
99014;46;5;Random;0.00022285059094429016;343.125
99014;47;6;Model;0.001897621899843216;-292.5
99014;48;6;Model;0.0019129812717437744;0.0
99014;49;0;Random;0.00018797069787979126;0.0
99014;50;0;Random;0.0001854933798313141;0.0
99014;51;8;Random;0.11562584340572357;0.0
99014;52;6;Random;0.00028599798679351807;0.0
99014;53;4;Random;0.00018727034330368042;0.0
99014;54;7;Random;0.00020452216267585754;0.0
99014;55;5;Random;0.0001841336488723755;0.0
99014;56;7;Random;0.0001920834183692932;0.0
99014;57;8;Random;0.00018722191452980042;0.0
99014;58;6;Model;0.0023545585572719574;0.0
99014;59;6;Random;0.00018874183297157288;0.0
99014;60;6;Random;0.00018715113401412964;0.0
99015;1;4;Model;0.0021469779312610626;140.0
99015;2;4;Model;0.0021149739623069763;180.0
99015;3;4;Model;0.0020938776433467865;200.0
99015;4;4;Model;0.002091415226459503;200.0
99015;5;9;Random;0.00023474544286727905;0.0
99015;6;9;Model;0.0021060891449451447;18.0
99015;7;4;Random;0.11702210456132889;-100.0
99015;8;6;Random;0.0002909526228904724;-100.0
99015;9;7;Model;0.002400629222393036;-100.0
99015;10;0;Random;0.00022646412253379822;-100.0
99015;11;6;Model;0.0023056045174598694;-100.0
99015;12;6;Random;0.00023592263460159302;-100.0
99015;13;3;Random;0.0002179369330406189;-100.0
99015;14;1;Random;0.00022326409816741943;-100.0
99015;15;7;Model;0.0023019686341285706;-100.0
99015;16;9;Random;0.00022735074162483215;-100.0
99015;17;8;Random;0.00022377446293830872;-100.0
99015;18;7;Model;0.002188839018344879;-100.0
99015;19;7;Model;0.002176586538553238;-100.0
99015;20;4;Random;0.00020800158381462097;-100.0
99015;21;3;Random;0.00021183490753173828;-100.0
99015;22;5;Random;0.0002019144594669342;-100.0
99015;23;5;Random;0.11987676471471786;-4.0
99015;24;3;Random;0.0003324970602989197;92.0
99015;25;9;Random;0.00023924186825752258;81.0
99015;26;5;Random;0.0002364329993724823;41.25
99015;27;0;Random;0.00024855509400367737;20.0
99015;28;1;Random;0.0006375983357429504;-25.625
99015;29;6;Model;0.0025174543261528015;-65.0
99015;30;6;Model;0.002187967300415039;-5.0
99015;31;6;Model;0.0021420493721961975;63.125
99015;32;6;Model;0.0021854713559150696;132.5
99015;33;4;Random;0.00024002417922019958;-66.5
99015;34;4;Random;0.0002020038664340973;-100.0
99015;35;6;Model;0.0021196305751800537;-100.0
99015;36;6;Model;0.002107076346874237;-100.0
99015;37;6;Model;0.0021269768476486206;-100.0
99015;38;0;Random;0.00018392503261566162;-100.0
99015;39;9;Random;0.13120684027671814;-100.0
99015;40;6;Model;0.0026299990713596344;-100.0
99015;41;4;Random;0.0002096518874168396;-100.0
99015;42;9;Random;0.00018411874771118164;-100.0
99015;43;1;Random;0.00018180161714553833;-100.0
99015;44;1;Random;0.0002060122787952423;-100.0
99015;45;6;Model;0.002307061105966568;-100.0
99015;46;6;Model;0.0022134333848953247;-100.0
99015;47;6;Model;0.0020851828157901764;-100.0
99015;48;0;Random;0.00019726529717445374;-100.0
99015;49;6;Random;0.00018176063895225525;-100.0
99015;50;6;Model;0.0020623058080673218;-100.0
99015;51;6;Model;0.0020712167024612427;-100.0
99015;52;9;Random;0.00018782541155815125;-100.0
99015;53;6;Random;0.00018342211842536926;-100.0
99015;54;9;Random;0.00018361210823059082;-100.0
99015;55;3;Random;0.13079345971345901;-100.0
99015;56;4;Random;0.0002788156270980835;-100.0
99016;1;4;Model;0.0023294538259506226;140.0
99016;2;1;Random;0.00024801120162010193;0.0
99016;3;4;Model;0.002072494477033615;176.25
99016;4;4;Model;0.002079091966152191;200.0
99016;5;4;Random;0.00024166330695152283;200.0
99016;6;0;Random;0.00023742392659187317;0.0
99016;7;5;Random;0.00023711472749710083;-226.25
99016;8;9;Random;0.0002350248396396637;0.0
99016;9;5;Random;0.00023469328880310059;-158.25
99016;10;4;Model;0.0021066367626190186;111.875
99016;11;0;Random;0.00023459270596504211;5.625
99016;12;9;Random;0.0002337321639060974;26.25
99016;13;5;Random;0.00023933127522468567;-115.5
99016;14;8;Random;0.0002314262092113495;-4.5
99016;15;1;Random;0.11941974982619286;60.75
99016;16;5;Random;0.00033223628997802734;-18.375
99016;17;4;Model;0.002562146633863449;-2.25
99016;18;1;Random;0.00024084001779556274;84.0
99016;19;9;Model;0.002149805426597595;105.75
99016;20;5;Random;0.00023563578724861145;-54.25
99016;21;9;Random;0.00023433193564414978;87.5
99016;22;4;Random;0.00023534521460533142;72.75
99016;23;0;Random;0.00023912638425827026;-73.5
99016;24;2;Random;0.0002309642732143402;-48.0
99016;25;0;Random;0.00023670494556427002;-66.0
99016;26;6;Random;0.00023265555500984192;-72.0
99016;27;1;Random;0.0002375282347202301;56.25
99016;28;8;Random;0.0002340562641620636;137.25
99016;29;1;Random;0.00023261457681655884;104.25
99016;30;9;Model;0.0023576952517032623;76.5
99016;31;9;Random;0.1253439150750637;127.5
99016;32;4;Random;0.00033730268478393555;50.625
99016;33;9;Model;0.002399798482656479;143.125
99016;34;4;Model;0.0021568424999713898;77.0
99016;35;2;Random;0.00024291127920150757;-12.5
99016;36;9;Model;0.002144012600183487;114.0
99016;37;4;Model;0.0020721442997455597;-100.0
99016;38;2;Random;0.0002126656472682953;-100.0
99016;39;6;Random;0.00020971521735191345;-100.0
99016;40;9;Model;0.0022284425795078278;-100.0
99016;41;3;Random;0.00020887330174446106;-100.0
99016;42;4;Random;0.00018474459648132324;-100.0
99016;43;4;Random;0.0001727752387523651;-100.0
99017;1;4;Model;0.002225436270236969;140.0
99017;2;4;Model;0.002188209444284439;180.0
99017;3;5;Random;0.0002390258014202118;-210.0
